Open_time,Open_price,High_price,Low_price,Close_price,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_volume,Taker_buy_quote_volume,Ignore
1735689600000,93576.00000000,94509.42000000,93489.03000000,93684.10000000,2799.15966000,1735718399999,262732620.81814130,388940,1476.27559000,138586354.31890300,0
1735718400000,93684.11000000,94500.00000000,92888.00000000,94432.94000000,3945.19455000,1735747199999,369638486.56217640,577577,2059.96664000,193062348.08886460,0
1735747200000,94432.94000000,95151.15000000,93760.93000000,94591.79000000,3628.97192000,1735775999999,343073086.75768060,550039,1811.49425000,171265333.23282310,0
1735776000000,94591.78000000,96000.00000000,94392.00000000,95822.00000000,5668.89961000,1735804799999,540268732.24553870,724183,3040.38317000,289816540.57071240,0
1735804800000,95822.01000000,97440.91000000,95640.05000000,96455.01000000,9775.92864000,1735833599999,944520556.71667240,1200288,4691.08138000,453242624.97908700,0
1735833600000,96455.01000000,97839.50000000,96040.04000000,96984.79000000,6525.66123000,1735862399999,633622563.71906840,1644608,3184.50531000,309167544.78387230,0
1735862400000,96984.79000000,97342.44000000,96280.65000000,96304.00000000,2813.01551000,1735891199999,272285390.32400240,561592,1338.24173000,129551594.82371460,0
1735891200000,96304.00000000,97660.00000000,96100.01000000,97521.35000000,5871.75629000,1735919999999,568623395.84955720,1089995,2945.97216000,285287430.49996480,0
1735920000000,97521.36000000,98976.91000000,97406.54000000,98174.18000000,6569.05756000,1735948799999,645701982.41723210,1199577,3184.39408000,312948221.57287940,0
1735948800000,98174.17000000,98350.04000000,97800.00000000,98271.88000000,2621.69411000,1735977599999,257160807.47859780,423378,1336.08856000,131061287.33487480,0
1735977600000,98271.87000000,98306.22000000,97514.79000000,97657.94000000,3452.48737000,1736006399999,337806136.02323380,613426,1646.34213000,161092407.82810920,0
1736006400000,97657.95000000,98778.43000000,97549.99000000,98220.50000000,2915.87503000,1736035199999,286256808.13352870,523178,1368.37152000,134371018.96756990,0
1736035200000,98220.51000000,98522.76000000,98050.00000000,98268.77000000,1549.80027000,1736063999999,152308417.79073820,305411,729.31266000,71678575.55879620,0
1736064000000,98268.77000000,98281.89000000,97276.79000000,98028.98000000,3238.69102000,1736092799999,316653198.06147710,673099,1548.45571000,151420875.69080630,0
1736092800000,98028.98000000,98836.85000000,97577.46000000,98363.61000000,3307.14594000,1736121599999,324970100.10241710,707289,1600.14148000,157255889.21900110,0
1736121600000,98363.61000000,99892.00000000,97920.00000000,99318.70000000,6141.85657000,1736150399999,608914380.82428900,1128106,3247.09605000,321969362.67295120,0
1736150400000,99318.70000000,102468.92000000,98709.28000000,102147.95000000,10723.68202000,1736179199999,1075155008.61858130,1636617,5358.44863000,537721813.18776680,0
1736179200000,102147.95000000,102480.00000000,101250.00000000,102235.60000000,8397.89516000,1736207999999,856492299.33427310,1088979,3934.05066000,401252083.60553820,0
1736208000000,102235.60000000,102724.38000000,101512.91000000,101664.81000000,3850.18337000,1736236799999,392382850.75526810,527829,1826.87049000,186262411.36286860,0
1736236800000,101664.81000000,101995.64000000,97153.50000000,97952.26000000,15886.90277000,1736265599999,1581727008.25904920,1735314,7041.64876000,700848606.97293450,0
1736265600000,97952.26000000,98347.81000000,96181.81000000,96954.61000000,12322.78923000,1736294399999,1196311800.70291860,2217419,5946.59528000,577225031.36973140,0
1736294400000,96954.60000000,97268.65000000,95250.76000000,95657.09000000,8512.12480000,1736323199999,819747035.84374050,1102006,3819.91587000,367955379.37420380,0
1736323200000,95657.09000000,96132.47000000,94543.86000000,95493.77000000,11604.17594000,1736351999999,1106591894.98735490,1978635,5739.80175000,547470156.76397680,0
1736352000000,95493.77000000,95555.25000000,92500.90000000,95060.61000000,13588.37820000,1736380799999,1279510150.28186660,2090567,6244.13329000,588365792.56112790,0
1736380800000,95060.61000000,95382.32000000,93186.38000000,93221.59000000,8244.00522000,1736409599999,777218908.35852050,1088929,3629.05338000,342222608.18409560,0
1736409600000,93221.59000000,94588.23000000,91800.00000000,94244.02000000,13682.73725000,1736438399999,1272176818.83283230,2147392,6230.30828000,579598940.26942640,0
1736438400000,94244.02000000,94685.25000000,91203.67000000,92552.49000000,12618.09438000,1736467199999,1168274160.05404510,2790840,5464.26497000,505990603.81923920,0
1736467200000,92552.49000000,95000.00000000,92431.73000000,94492.63000000,6530.32444000,1736495999999,611857207.63413980,1578426,3390.52890000,317821636.55612650,0
1736496000000,94492.62000000,95293.40000000,92206.02000000,93730.92000000,14854.67634000,1736524799999,1394886324.11768640,2287202,7300.29583000,685516581.57355050,0
1736524800000,93730.93000000,95836.00000000,93177.40000000,94726.11000000,10097.86346000,1736553599999,955341811.53187740,1665816,4926.61350000,466373327.52745020,0
1736553600000,94726.10000000,94746.37000000,93831.73000000,94246.36000000,2265.39337000,1736582399999,213626558.90559020,536572,1020.19310000,96205010.65187320,0
1736582400000,94246.36000000,94791.67000000,94031.22000000,94410.26000000,1901.47100000,1736611199999,179582810.44797920,447574,921.37585000,87025676.40040420,0
1736611200000,94410.26000000,95050.94000000,93984.55000000,94599.99000000,2881.03993000,1736639999999,272476625.57944060,512045,1470.80776000,139116290.38317790,0
1736640000000,94599.99000000,94699.00000000,94274.01000000,94323.85000000,1539.66215000,1736668799999,145504062.91286560,325352,692.73746000,65473419.20228540,0
1736668800000,94323.85000000,95450.10000000,93711.19000000,95071.90000000,3670.45830000,1736697599999,346761432.44187430,641018,1763.17744000,166639066.80318250,0
1736697600000,95071.91000000,95314.12000000,93800.00000000,94545.06000000,3396.74577000,1736726399999,321013334.30365500,692493,1572.41541000,148579283.91297480,0
