Open_time,Open_price,High_price,Low_price,Close_price,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_volume,Taker_buy_quote_volume,Ignore,delta_open_price_ratio,delta_high_price_ratio,delta_low_price_ratio,delta_close_price_ratio,delta_volume_ratio,delta_quote_asset_volume_ratio,delta_number_of_trades_ratio,delta_taker_buy_base_volume_ratio,delta_taker_buy_quote_volume_ratio
1736726400000,94545.07,95940.0,93281.0,93590.24,6138.39623,1736755199999,579650248.6518605,1309134,3038.27174,287024927.4838599,0,-0.005541489594560543,0.006566498227125264,-0.005533049040511727,-0.010099099836628085,0.8071403177165067,0.8056890063749,0.8904653187830057,0.9322322337199684,0.9317964114834129
1736755200000,93590.24,93661.55,89256.69,92123.75,25839.47154,1736783999999,2363658569.4218664,2627172,11160.8095,1021486932.5395375,0,-0.010099204538110784,-0.02374869710235561,-0.04314179736495104,-0.015669262093996182,3.209482505172202,3.0777323479446763,1.0068014427858416,2.673407270674215,2.558878810611243
1736784000000,92123.75,94727.15,91250.0,94536.1,10641.69646,1736812799999,987357316.2737304,1804657,5274.79918,489376318.8262104,0,-0.015669262093996182,0.011377133946640763,0.022332331615702954,0.026185972672627914,-0.588161219027779,-0.5822758290698344,-0.3130799962849787,-0.5273820254704643,-0.5209176904401872
1736812800000,94536.11,95464.71,94346.22,94864.0,5662.04398,1736841599999,537375202.4600605,818015,2729.74552,259072266.8023779,0,0.026186081222268964,0.007786152122174184,0.033931178082191794,0.0034685162599260404,-0.4679378423090259,-0.45574394031118814,-0.5467199584186911,-0.48249299606511276,-0.47060726717677387
1736841600000,94863.99,97371.0,94860.11,96471.65,14890.15934,1736870399999,1436174905.41931,2050481,7968.79539,768526197.7958883,0,0.0034683043336562573,0.019968530779593773,0.005446853090669657,0.016946892393320902,1.6298205016768519,1.672573834528681,1.506654523450059,1.9192447909942905,1.9664549095952648
1736870400000,96471.65,97088.57,95351.76,96560.86,7294.41421,1736899199999,702498362.47758,1664427,3550.15525,341865647.0952297,0,0.01694699959383944,-0.002900555606905475,0.0051828951073321985,0.0009247276272356325,-0.5101184585443127,-0.5108545903240969,-0.18827484868184588,-0.5544928591773016,-0.555167217362673
1736899200000,96560.85,97724.96,96500.0,97301.35,6349.8281,1736927999999,616769834.4081663,861307,2859.80446,277825510.3149768,0,0.0009246239698399649,0.006554736566827582,0.012042147937279871,0.00766863509707769,-0.1294944436669165,-0.12203377637360638,-0.4825204109282053,-0.19445650721894486,-0.18732545175097376
1736928000000,97301.35,99799.98,96521.0,98992.42,14241.65465,1736956799999,1401526404.4907844,1544400,7648.48728,753124819.3580399,0,0.007668739452894211,0.021233265278389365,0.00021761658031088082,0.017379717753145174,1.2428409754903444,1.2723653562526236,0.7930888753951842,1.674479107568075,1.7107835364153778
1736956800000,98992.42,100681.94,98602.05,100497.35,9918.50904,1736985599999,987946143.987844,1082238,4985.88699,496777896.63531613,0,0.017379717753145174,0.00883727632009552,0.02156059303156829,0.015202477118955246,-0.3035564136502916,-0.2950927354473969,-0.2992501942501942,-0.3481211633785969,-0.3403777383690962
1736985600000,100497.35,100866.66,99170.0,99799.99,6736.61187,1737014399999,672640572.5214449,868712,3116.89269,311288507.4704897,0,0.015202477118955246,0.0018346885250721348,0.005760022230775091,-0.006939088443625633,-0.3208039794255207,-0.31915259084231895,-0.1973004089673436,-0.3748569319257675,-0.37338494812500467
1737014400000,99800.0,99820.0,97335.13,99296.17,12177.42606,1737043199999,1201684691.7963853,1571418,6092.76638,601305725.4723842,0,-0.006938988938514357,-0.010376669555629218,-0.01850226883129974,-0.005048297099027835,0.8076484581558653,0.7865182995009917,0.8089055981729273,0.954756543126289,0.9316669618115867
1737043200000,99296.17,100641.99,99079.05,99987.3,8918.81524,1737071999999,890836776.3219689,1322625,4303.878,429868388.68445456,0,-0.005048396793587192,0.008234722500500955,0.017916655579542536,0.006960288599248135,-0.2675943835704144,-0.2586767707007511,-0.15832388326976018,-0.29360856274945507,-0.2851084390610931
1737072000000,99987.3,102148.13,99950.77,101440.5,10090.02944,1737100799999,1022099237.3424352,1005883,5544.43778,561626702.4842829,0,0.006960288599248135,0.01496532411570955,0.008798227274080658,0.01453384579841637,0.13131948229482557,0.14734737553428648,-0.23947982232303186,0.28824232006576406,0.30650849717759926
1737100800000,101440.51,104254.19,101439.77,104000.0,14678.85825,1737129599999,1509072959.7128031,1463582,8086.73637,831326318.2518466,0,0.01453394581111793,0.02061770489582137,0.01489733395750728,0.025231539671038687,0.45478844608802244,0.4764446587755514,0.45502210495654066,0.4585313589721624,0.48021152586688354
1737129600000,104000.0,105865.22,103841.18,104077.48,14402.96523,1737158399999,1509821788.4198084,1417442,7042.03885,738270272.4687167,0,0.0252314386037689,0.015452904099106221,0.023673259511530723,0.0007449999999999609,-0.018795264270639,0.0004962176958944215,-0.031525394545710454,-0.1291865435202755,-0.11193684566466341
1737158400000,104077.47,104656.87,102602.48,102821.75,8455.95698,1737187199999,875894560.0129782,987422,3780.32941,391510289.80597746,0,0.0007449038461538574,-0.01141404136315974,-0.01192879356725335,-0.012065338246083553,-0.41290165983411176,-0.4198689098733325,-0.30337749269458647,-0.46317685963916544,-0.46969246303687895
1737187200000,102821.75,104988.88,102277.55,104568.96,9116.29349,1737215999999,944610435.02892,1253557,4649.4831,481892110.95265,0,-0.01206524332307464,0.003172366993203689,-0.0031668825159001327,0.016992610999132057,0.0780912806867188,0.07845222262246233,0.269525086538481,0.22991480258330202,0.23085426743563617
1737216000000,104568.96,104750.0,103156.02,104556.23,6735.57951,1737244799999,701017124.3376272,1162183,3177.70023,330768527.6161845,0,0.016992610999132057,-0.0022752885829433046,0.008589079421632617,-0.00012173784648915392,-0.26114933471717355,-0.25787700586203566,-0.07289177915324153,-0.31654763300462374,-0.31360460132395634
1737244800000,104556.23,105634.78,104013.51,105167.12,8056.84754,1737273599999,845416022.1342342,945049,4067.73047,426907369.6170768,0,-0.00012173784648915392,0.008446587112171826,0.0083125541291724,0.005842693448300493,0.1961624872868586,0.20598483658019878,-0.18683288260110498,0.2800862811404964,0.2906529308993069
1737273600000,105167.11,105706.48,103450.69,104936.35,13921.98889,1737302399999,1458317397.5270028,1771789,6552.20368,686498723.4722222,0,0.005842597805984442,0.00067875372107555,-0.00541102785590057,-0.002194317007064466,0.7279697575113853,0.7249701441019684,0.8748117822462116,0.6107762616828444,0.6080741920384066
1737302400000,104936.35,106422.43,99651.6,101331.57,21418.44655,1737331199999,2209690551.7490153,2555082,10459.57667,1079864677.9126456,0,-0.0021942221289526238,0.0067730001036833045,-0.03672367965839567,-0.03435206198805275,0.53846168957832,0.5152329359138018,0.4420915808823737,0.5963448605736873,0.5730031841149376
1737331200000,101331.57,109588.0,99550.0,107120.65,35143.847902,1737359999999,3673817594.8995695,4193688,18140.894432,1899118841.6354227,0,-0.03435206198805275,0.02974532718337673,-0.0010195521195846913,0.05713007308581113,0.6408215142941821,0.6625937020872301,0.6413124901666561,0.7343813238667144,0.7586637293353989
1737360000000,107120.65,109193.23,104480.0,104957.99,22722.14098,1737388799999,2440259828.3295608,3128666,11245.78388,1208156336.8620677,0,0.05713007308581113,-0.0036023104719495208,0.049522852837769964,-0.02018901117571625,-0.35345324042598913,-0.3357700089091468,-0.2539583297565293,-0.3800865816096272,-0.3638332102367717
1737388800000,104957.99,107050.0,100333.0,102260.01,31663.24285,1737417599999,3284709641.091584,4275583,15383.85118,1597178076.017892,0,-0.02018901117571625,-0.01962786520739423,-0.039691807044410415,-0.025705332200054616,0.3934973327500232,0.34604913909519114,0.36658339368919535,0.3679661057117877,0.3219961914583227
1737417600000,102260.0,103260.1,100119.04,101989.05,15533.85157,1737446399999,1583100569.9939384,2469610,7852.04578,800503225.9887323,0,-0.025705427476269364,-0.03540308267164871,-0.002132498779065775,-0.002649716150037457,-0.5094042753741505,-0.5180394180997265,-0.422392221131013,-0.4895916706339329,-0.498801518748267
