Open_time,Open_price,High_price,Low_price,Close_price,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_volume,Taker_buy_quote_volume,Ignore,delta_open_price_ratio,delta_high_price_ratio,delta_low_price_ratio,delta_close_price_ratio,delta_volume_ratio,delta_quote_asset_volume_ratio,delta_number_of_trades_ratio,delta_taker_buy_base_volume_ratio,delta_taker_buy_quote_volume_ratio
1735704600000,93727.37,93727.37,93689.96,93711.19,20.01233,1735704899999,1875209.7749305,3405,11.03433,1033909.4245839,0,-0.0007525750026974047,-0.0007525750026974047,-0.0003990296963447405,-0.00017252166283141074,0.5934360625611601,0.5923385651707576,0.789280084077772,5.739674570308207,5.7349104772345205
1735704900000,93711.18,93718.23,93679.07,93705.73,20.95088,1735705199999,1963011.1914954,2906,15.12565,1417177.3081898,0,-0.00017273502926628935,-9.751687260614929e-05,-0.00011623443963472092,-5.82641197919523e-05,0.04689858702110164,0.046822183703769414,-0.14654919236417033,0.3707810079995794,0.37069773666116573
1735705200000,93705.74,93771.99,93688.53,93698.98,18.60924,1735705499999,1744207.9100843,4466,7.87049,737671.423039,0,-5.805070430217373e-05,0.0005736343932232749,0.00010098306911022761,-7.203401542253606e-05,-0.11176809756917139,-0.11146308404101256,0.5368203716448727,-0.47965938653876034,-0.479478383702567
1735705500000,93698.98,93747.47,93690.89,93738.09,13.97592,1735705799999,1309673.882946,1715,4.82368,452064.6378464,0,-7.214072478387464e-05,-0.00026148533266707975,2.518984981406563e-05,0.000417400488244382,-0.2489795391966571,-0.24912971935627695,-0.6159874608150471,-0.3871182099208562,-0.3871734437210268
1735705800000,93738.09,93738.1,93674.18,93674.34,13.82388,1735706099999,1295451.2231963,2820,5.10766,478676.5006681,0,0.000417400488244382,-9.994936396678591e-05,-0.00017835245241032936,-0.0006800863981760243,-0.010878711383579721,-0.01085969563484562,0.6443148688046647,0.05887206448188927,0.058867384426432585
1735706100000,93674.33,93674.34,93616.82,93638.53,22.96567,1735706399999,2150620.9902849,2921,10.78677,1010082.2441005,0,-0.0006801930783952902,-0.0006801930058323063,-0.0006123352240712012,-0.0003822818500775951,0.6613042069230923,0.6601327412224892,0.035815602836879436,1.1118809787652273,1.1101563220477808
1735706400000,93638.53,93645.13,93626.11,93645.13,9.10569,1735706699999,852645.6780816,1684,4.89987,458818.4893998,0,-0.00038217513805546203,-0.0003118249885720236,9.923430426277667e-05,7.048380618540062e-05,-0.6035086283134784,-0.6035351268618246,-0.4234851078397809,-0.5457518793855807,-0.5457612564921506
1735706700000,93645.12,93670.0,93607.86,93633.99,19.42639,1735706999999,1819107.4452745,4320,10.24559,959340.177442,0,7.037701253956579e-05,0.0002655770780604965,-0.00019492425777381972,-0.00011895973661416688,1.1334341494164641,1.133485798423771,1.5653206650831355,1.090992209997408,1.0908925852071778
1735707000000,93633.98,93670.0,93626.75,93648.99,13.54025,1735707299999,1268099.6143493,2524,3.62582,339546.7983754,0,-0.00011895974931741684,0.0,0.00020179929334993254,0.00016019823570479052,-0.3029971085724111,-0.30290010211137025,-0.41574074074074074,-0.6461092040575506,-0.64606215150837
1735707300000,93648.99,93669.99,93500.0,93553.91,59.60254,1735707599999,5576365.4225406,5637,11.93926,1117563.6883014,0,0.00016030505164908417,-1.0675776657159507e-07,-0.0013537797691364915,-0.0010152805705646343,3.4018788427096984,3.3974190666417012,1.2333597464342314,2.2928441014722187,2.29133920169034
1735707600000,93553.91,93586.5,93547.4,93586.49,9.06194,1735707899999,847974.5575972,1870,5.2423,490566.6110507,0,-0.0010152805705646343,-0.0008913206887286445,0.0005069518716576917,0.00034824840565190427,-0.8479605063811039,-0.8479341841247445,-0.6682632605996097,-0.5609191859461977,-0.5610392354494634
1735707900000,93586.5,93621.5,93581.2,93581.2,15.80294,1735708199999,1479168.3547069,2443,5.73511,536824.5110599,0,0.00034835529589299376,0.0003739855641572235,0.00036131415731493246,-5.6525252736887006e-05,0.743880449440186,0.7443546406607237,0.3064171122994652,0.09400644755164708,0.09429483981823476
1735708200000,93581.2,93680.0,93581.2,93638.5,19.55943,1735708499999,1831544.2196207,3314,9.12635,854458.1323565,0,-5.6632099715267804e-05,0.0006248564699347906,0.0,0.0006123024710091654,0.23770829984800293,0.23822566497755016,0.3565288579615227,0.5913121108400712,0.5916898627997963
1735708500000,93638.5,93671.13,93614.5,93671.13,10.63968,1735708799999,996348.5965624,2434,5.44655,510019.7493236,0,0.0006123024710091654,-9.468403074290504e-05,0.00035584070304722434,0.0003484677776769668,-0.4560332279621645,-0.4560062564207503,-0.2655401327700664,-0.4032061010151923,-0.4031073846567268
1735708800000,93671.12,93768.49,93671.12,93730.0,58.38748,1735709099999,5472675.1928724,4237,45.63527,4277277.0370509,0,0.00034836098399691735,0.0010393810771792823,0.0006048208343792398,0.000628475390443089,4.4877101566964415,4.492731371082585,0.7407559572719803,7.378748014798358,7.386492959779546
1735709100000,93730.01,93933.33,93729.99,93891.74,27.78431,1735709399999,2606771.1623101,5083,21.34856,2002913.4449149,0,0.0006286889705172674,0.0017579466193813774,0.0006284754575370711,0.0017255947935560145,-0.5241392504009421,-0.5236751551224613,0.19966957753127212,-0.5321916578996904,-0.5317316536747243
1735709400000,93891.74,93937.19,93840.0,93840.0,16.30363,1735709699999,1530770.7335078,3536,6.35733,596928.5713187,0,0.0017254879200376751,4.109297519847941e-05,0.0011736905125029327,-0.0005510601891072126,-0.41320731016894074,-0.412771341174711,-0.30434782608695654,-0.7022127019339945,-0.701969861536347
1735709700000,93840.0,93866.39,93821.01,93821.01,17.3295,1735709999999,1626433.2756496,3469,7.41557,695943.439062,0,-0.0005510601891072126,-0.0007536951020144727,-0.0002023657289003116,-0.0002023657289003116,0.06292279694767369,0.06249305663336462,-0.018947963800904976,0.16645981882331098,0.16587389597479332
1735710000000,93821.01,93871.43,93799.25,93857.65,10.84107,1735710299999,1017229.7912934,3086,5.06428,475196.5076471,0,-0.0002023657289003116,5.3693340076182725e-05,-0.00023193099285538242,0.0003905308629698126,-0.37441530338440226,-0.37456408048026635,-0.11040645719227443,-0.3170747494798107,-0.3171909080893486
1735710300000,93857.66,93862.11,93836.27,93836.28,7.98453,1735710599999,749305.479106,1810,4.30447,403950.1405996,0,0.00039063744890412854,-9.928473445000714e-05,0.0003946726652932094,-0.00022768522331419278,-0.2634924412442683,-0.2633862225434198,-0.4134802333117304,-0.1500331735212113,-0.14993032545687487
1735710600000,93836.27,93836.28,93804.0,93804.11,10.78589,1735710899999,1011831.3477888,1743,5.5396,519649.012044,0,-0.00022789828768370548,-0.00027519091569539345,-0.0003438968748438538,-0.00034283115230056277,0.3508484531963684,0.35035893371021504,-0.037016574585635356,0.286941249445344,0.28641869333839903
1735710900000,93804.12,93804.12,93792.01,93792.02,4.699,1735711199999,440738.1413026,814,2.00279,187847.8717617,0,-0.00034261805163407206,-0.0003427245837111562,-0.000127819709180901,-0.000128885610662438,-0.5643382233640433,-0.5644154114559065,-0.5329890992541595,-0.6384594555563579,-0.6385100954530546
1735711200000,93792.02,93792.02,93729.15,93729.15,22.92537,1735711499999,2149469.3785989,3511,6.79164,636739.1934719,0,-0.00012899220204817518,-0.00012899220204817518,-0.0006702063427364505,-0.0006703128901585645,3.8787763353905094,3.876976093437593,3.3132678132678133,2.3910894302448082,2.389653486623763
1735711500000,93729.16,93729.16,93658.8,93658.81,8.82931,1735711799999,827268.6084829,1863,2.22683,208630.1167579,0,-0.0006702062712798016,-0.0006702062712798016,-0.000750566926084268,-0.0007504602356897135,-0.61486728458472,-0.6151289165970147,-0.46938194246653375,-0.6721219028099251,-0.6723460423092252
1735711800000,93658.81,93673.73,93603.21,93603.22,16.37344,1735712099999,1533220.8699793,2518,5.40203,505887.492386,0,-0.0007505668460061503,-0.0005913847942306062,-0.0005935373931760443,-0.0005935373298037473,0.8544416268088899,0.853353136160965,0.3515834675254965,1.42588343070643,1.4248056812097052
1735712100000,93603.21,93663.01,93603.21,93624.26,16.08201,1735712399999,1505752.4818522,2613,7.19362,673530.541447,0,-0.0005936441003253326,-0.00011443976875908714,0.0,0.00022477859201845403,-0.017798947563859416,-0.017915480192668396,0.03772835583796664,0.33165124962282705,0.33138405590997644
1735712400000,93624.26,93701.39,93624.25,93677.17,25.11493,1735712699999,2352503.5502101,2671,16.04551,1502960.1302468,0,0.00022488544997536255,0.0004097668866290402,0.0002247786160324373,0.0005651313025064604,0.5616785464006054,0.5623441293062497,0.022196708763872943,1.2305195437067846,1.2314654462704384
1735712700000,93677.16,93681.66,93654.49,93654.5,5.33562,1735712999999,499803.3312852,1403,2.67221,250317.9032501,0,0.0005650244925835327,-0.00021056251139920043,0.0003229932416014573,-0.0002420013328754301,-0.7875518665590547,-0.787544069278636,-0.4747285660801198,-0.8334605755753479,-0.8334500708219083
1735713000000,93654.5,93654.5,93604.0,93615.06,63.59369,1735713299999,5954645.4707234,3646,44.29021,4147094.6095812,0,-0.00024189460910219195,-0.00028991800529584434,-0.0005391092301074432,-0.0004211223165998679,10.918706729489733,10.913977154597102,1.5987170349251603,15.574374768450085,15.56731122998308
1735713300000,93615.07,93660.03,93568.38,93647.51,40.59857,1735713599999,3800980.1459006,4589,24.66899,2309390.4182141,0,-0.0004210155411645251,5.904681568957002e-05,-0.00038053929319254885,0.0003466322619458567,-0.3615943657303107,-0.3616781780563607,0.2586396050466264,-0.44301483330063235,-0.44313052012880966
1735713600000,93647.51,93720.01,93647.5,93720.0,30.18422,1735713899999,2827764.5453293,1808,27.69383,2594466.0707928,0,0.00034652540451006204,0.0006404012469352821,0.0008455848011902668,0.0007740729038071086,-0.2565201188120666,-0.25604332651432654,-0.6060143822183482,0.12261709944347124,0.12344194828657636
1735713900000,93720.01,93722.1,93677.91,93677.91,16.65673,1735714199999,1560797.0289567,1724,10.60048,993343.5716471,0,0.0007741796872121854,2.2300467104208157e-05,0.00032472836968422533,-0.00044910371318818295,-0.4481643057200087,-0.4480456190969954,-0.046460176991150445,-0.6172259308300803,-0.6171298662065137
1735714200000,93677.92,93722.1,93672.34,93722.1,9.64492,1735714499999,903657.9704239,1968,4.43941,415944.33928,0,-0.00044910366526845774,0.0,-5.945905496831628e-05,0.00047172273591503404,-0.4209595760992703,-0.42102787636138594,0.14153132250580047,-0.5812067000739589,-0.5812684038511396
1735714500000,93722.1,93757.58,93719.58,93757.58,16.93965,1735714799999,1587712.4855414,1752,13.88087,1301001.0055816,0,0.00047161593681849007,0.00037856599457327484,0.0005043110911930377,0.00037856599457327484,0.7563287201967459,0.7569838783103019,-0.10975609756097561,2.126737561973325,2.1278247657694624
1735714800000,93757.57,93757.58,93690.78,93690.79,6.72698,1735715099999,630414.8889863,1756,2.83923,266044.8799462,0,0.00037845929615321425,0.0,-0.000307299712610779,-0.0007123690692529409,-0.6028855377767545,-0.6029414048656723,0.00228310502283105,-0.7954573452528552,-0.7955075524117161
1735715100000,93690.79,93704.34,93664.08,93664.09,12.31332,1735715399999,1153716.8166988,1825,3.84236,360017.0577497,0,-0.0007122624871785114,-0.0005678474209765785,-0.0002849800161765874,-0.0002849799857595084,0.830438027168209,0.8300913205809014,0.03929384965831435,0.35331058068560844,0.3532192682020536
1735715400000,93664.09,93686.79,93664.08,93685.25,10.23327,1735715699999,958627.465801,2073,5.70319,534247.159203,0,-0.0002849799857595084,-0.00018729121831499918,0.0,0.0002259136879459726,-0.1689268207112298,-0.16909639183038092,0.1358904109589041,0.48429350711541863,0.4839495732294791
1735715700000,93685.25,93731.25,93677.5,93731.24,12.51311,1735715999999,1172494.0500958,1849,8.08599,757692.4570851,0,0.0002259136879459726,0.00047455996731242904,0.0001432779780679878,0.0004908990476089378,0.22278704656478332,0.22309665842517837,-0.10805595754944525,0.4178012656074934,0.41824330561802125
1735716000000,93731.25,93757.58,93723.01,93741.64,24.73469,1735716299999,2318564.1062672,2433,12.89091,1208315.3374472,0,0.000491005787997577,0.00028090951523639926,0.0004858156974726563,0.0001109555362757836,0.976702034905791,0.9774634302645363,0.31584640346133047,0.5942277939992504,0.5947305877844953
1735716300000,93741.63,93786.04,93741.63,93786.03,6.11898,1735716599999,573758.3190162,1733,5.04156,472729.215002,0,0.00011074214842973562,0.0003035487904017131,0.00019867052925434103,0.0004735355600776711,-0.7526154562680996,-0.7525372201418536,-0.28771064529387586,-0.6089058103733561,-0.6087699954212847
1735716600000,93786.03,93786.04,93766.39,93768.58,11.69684,1735716899999,1096910.8924447,1576,3.19872,299956.3014722,0,0.0004736422867833019,0.0,0.0002641302482151714,-0.00018606182605231388,0.9115669605064898,0.9117995436223536,-0.09059434506635891,-0.3655297169923595,-0.3654796616051517
