Open_time,Open_price,High_price,Low_price,Close_price,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_volume,Taker_buy_quote_volume,Ignore
1736524800000,93730.93000000,95836.00000000,93177.40000000,95327.06000000,7960.59139000,1736539199999,752651558.85087540,1279296,3864.59905000,365675081.32782960,0
1736539200000,95327.07000000,95442.15000000,94586.02000000,94726.11000000,2137.27207000,1736553599999,202690252.68100200,386520,1062.01445000,100698246.19962060,0
1736553600000,94726.10000000,94746.37000000,94106.49000000,94206.95000000,1275.83371000,1736567999999,120445544.19854920,315820,588.43177000,55547165.90951910,0
1736568000000,94206.96000000,94441.87000000,93831.73000000,94246.36000000,989.55966000,1736582399999,93181014.70704100,220752,431.76133000,40657844.74235410,0
1736582400000,94246.36000000,94791.67000000,94031.22000000,94625.65000000,1009.69139000,1736596799999,95312702.70519750,207691,497.35693000,46956708.96492760,0
1736596800000,94625.66000000,94655.20000000,94307.25000000,94410.26000000,891.77961000,1736611199999,84270107.74278170,239883,424.01892000,40068967.43547660,0
1736611200000,94410.26000000,94708.12000000,93984.55000000,94249.26000000,1016.34928000,1736625599999,95825659.65552880,226793,513.10535000,48386336.61210410,0
1736625600000,94249.27000000,95050.94000000,94200.89000000,94599.99000000,1864.69065000,1736639999999,176650965.92391180,285252,957.70241000,90729953.77107380,0
1736640000000,94599.99000000,94699.00000000,94296.99000000,94622.40000000,984.48539000,1736654399999,93045336.97991240,198430,468.08966000,44244390.98739350,0
1736654400000,94622.40000000,94650.00000000,94274.01000000,94323.85000000,555.17676000,1736668799999,52458725.93295320,126922,224.64780000,21229028.21489190,0
1736668800000,94323.85000000,94393.57000000,93711.19000000,94255.10000000,1542.32088000,1736683199999,145067614.94075700,229038,656.66088000,61763428.28269250,0
1736683200000,94255.10000000,95450.10000000,94173.48000000,95071.90000000,2128.13742000,1736697599999,201693817.50111730,411980,1106.51656000,104875638.52049000,0
1736697600000,95071.91000000,95314.12000000,94578.54000000,94650.26000000,1321.59389000,1736711999999,125500228.39826190,283315,549.55496000,52212984.56239000,0
1736712000000,94650.26000000,94800.00000000,93800.00000000,94545.06000000,2075.15188000,1736726399999,195513105.90539310,409178,1022.86045000,96366299.35058480,0
1736726400000,94545.07000000,95940.00000000,93899.99000000,94269.23000000,3486.55763000,1736740799999,330514175.94491940,810900,1815.93248000,172167049.86486350,0
1736740800000,94269.23000000,94913.03000000,93281.00000000,93590.24000000,2651.83860000,1736755199999,249136072.70694110,498234,1222.33926000,114857877.61899640,0
1736755200000,93590.24000000,93661.55000000,90833.12000000,90851.22000000,10070.64435000,1736769599999,926089254.50982220,1172030,4026.01373000,370500627.76442460,0
1736769600000,90851.23000000,93100.00000000,89256.69000000,92123.75000000,15768.82719000,1736783999999,1437569314.91204440,1455142,7134.79577000,650986304.77511300,0
1736784000000,92123.75000000,92534.10000000,91250.00000000,92312.18000000,5597.12697000,1736798399999,514435817.91180160,1048500,2773.78039000,254942080.24710630,0
1736798400000,92312.18000000,94727.15000000,91908.20000000,94536.10000000,5044.56949000,1736812799999,472921498.36192870,756157,2501.01879000,234434238.57910410,0
1736812800000,94536.11000000,95280.80000000,94346.22000000,94861.40000000,3303.28378000,1736827199999,313191800.38866570,503863,1678.27932000,159137352.49207520,0
1736827200000,94861.39000000,95464.71000000,94753.42000000,94864.00000000,2358.76020000,1736841599999,224183402.07139480,314152,1051.46620000,99934914.31030270,0
