Open_time,Open_price,High_price,Low_price,Close_price,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_volume,Taker_buy_quote_volume,Ignore
1735727400000,93410.25000000,93509.74000000,93284.00000000,93397.96000000,65.35825000,1735728299999,6104772.90437360,14429,32.15336000,3003396.28840510,0
1735728300000,93397.96000000,93416.64000000,93292.50000000,93326.23000000,61.31787000,1735729199999,5723479.24533140,9123,29.35029000,2739418.86449100,0
1735729200000,93326.24000000,93376.63000000,93200.00000000,93331.58000000,76.38624000,1735730099999,7127047.01422630,15239,35.55305000,3317105.25165700,0
1735730100000,93331.58000000,93485.88000000,93331.57000000,93485.88000000,83.55395000,1735730999999,7805000.62083960,13591,56.85607000,5311027.48982670,0
1735731000000,93485.88000000,93605.82000000,93402.00000000,93593.24000000,72.79136000,1735731899999,6806592.59418220,12821,43.77333000,4093743.64116880,0
1735731900000,93593.24000000,93705.08000000,93443.99000000,93444.64000000,88.99070000,1735732799999,8325724.90633450,16491,50.73261000,4746965.80496260,0
1735732800000,93444.65000000,93511.37000000,93407.07000000,93451.38000000,66.75439000,1735733699999,6238587.71855470,9283,33.66364000,3145923.35229070,0
1735733700000,93451.37000000,93972.00000000,93451.37000000,93888.31000000,267.96280000,1735734599999,25116752.88233960,26453,213.35115000,19997155.22486520,0
1735734600000,93888.30000000,93909.10000000,93768.00000000,93782.50000000,112.23963000,1735735499999,10533227.40903250,13164,70.57933000,6623653.25243200,0
1735735500000,93782.51000000,93843.99000000,93700.73000000,93820.76000000,52.39931000,1735736399999,4912879.57176900,10028,24.77088000,2322509.90483010,0
1735736400000,93820.75000000,93900.00000000,93647.84000000,93658.13000000,83.33649000,1735737299999,7815798.91513510,18916,39.96545000,3748655.21420140,0
1735737300000,93658.13000000,93792.69000000,93600.28000000,93729.30000000,79.06472000,1735738199999,7406955.81859900,16025,38.40835000,3598389.73655900,0
1735738200000,93729.30000000,93888.98000000,93724.00000000,93776.51000000,60.25170000,1735739099999,5652028.09997270,14243,29.08274000,2727954.61389590,0
1735739100000,93776.51000000,94058.79000000,93760.00000000,94031.76000000,117.71096000,1735739999999,11056576.86793090,15295,89.98785000,8453035.95911050,0
