Open_time,Open_price,High_price,Low_price,Close_price,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_volume,Taker_buy_quote_volume,Ignore,delta_open_price_ratio,delta_high_price_ratio,delta_low_price_ratio,delta_close_price_ratio,delta_volume_ratio,delta_quote_asset_volume_ratio,delta_number_of_trades_ratio,delta_taker_buy_base_volume_ratio,delta_taker_buy_quote_volume_ratio
1735691400000,93761.9,94509.42,93761.89,94401.14,484.71588,1735693199999,45658342.2719974,53259,305.56804,28775376.5294907,0,0.001986620500983096,0.006510997832223303,0.0029186312019709756,0.006817694607297903,0.7868114412051392,0.7968319889058547,0.32267918343018925,1.6452637597752329,1.6591174159015178
1735693200000,94401.13,94408.72,93819.6,93825.86,387.2325,1735694999999,36401964.3769281,46486,177.76295,16713208.4783082,0,0.00681758795416913,-0.0010655022536377548,0.0006154952721196896,-0.006093994203883542,-0.20111447555627845,-0.20273136155331478,-0.12717099457368708,-0.41825411453370587,-0.4191836738893922
1735695000000,93825.86,93989.37,93578.77,93607.74,199.30206,1735696799999,18694642.5296727,33457,79.65728,7474729.847555,0,-0.006093888918490743,-0.004441856642056007,-0.0025669476314117918,-0.002324732222012091,-0.4853168057949681,-0.4864386345721074,-0.2802779331411608,-0.5518904248607485,-0.5527651164492844
1735696800000,93607.74,93805.16,93594.56,93742.52,152.93592,1735698599999,14335456.8050206,31070,102.81563,9637541.1833395,0,-0.002324732222012091,-0.0019599024868449683,0.0001687348530013121,0.001439838201413674,-0.23264255271621376,-0.23317834067878374,-0.07134530890396629,0.2907248402154831,0.2893497664657353
1735698600000,93742.51,94105.12,93742.51,94098.91,123.84453,1735700399999,11638633.8307888,24008,82.53641,7756229.2489085,0,0.0014397313726406547,0.003197691896693016,0.0015807542660598768,0.003801796666016653,-0.19021947231232533,-0.18812256985681208,-0.22729320888316704,-0.197238688320054,-0.19520662984903664
1735700400000,94098.9,94098.91,93766.23,93830.89,112.48847,1735702199999,10566593.2953171,21449,52.11469,4895808.7728768,0,0.0038017970715740323,-6.59900332733421e-05,0.0002530335490270227,-0.002848279539051027,-0.09169609671093264,-0.09211051323186471,-0.1065894701766078,-0.36858545216589866,-0.3687900891318078
1735702200000,93830.9,93891.15,93728.22,93838.04,108.50455,1735703999999,10181447.7110884,13552,67.80671,6362856.4098232,0,-0.0028480672994052004,-0.0022078895494114575,-0.00040536982237629433,7.620091848211373e-05,-0.03541625199453786,-0.0364493620095503,-0.3681756725255257,0.30110550403350744,0.29965378653553
1735704000000,93838.04,93838.04,93679.07,93738.09,141.00467,1735705799999,13216765.7514223,18691,86.3805,8096596.8665024,0,7.609433566127382e-05,-0.0005656550164738699,-0.0005243884926012057,-0.0010651330739644294,0.29952771565800707,0.29812244058653836,0.3792060212514758,0.2739225955661321,0.27247832498665076
1735705800000,93738.09,93738.1,93500.0,93553.91,138.46442,1735707599999,12962290.3737272,19906,46.60497,4364027.8982872,0,-0.0010651330739644294,-0.0010650265073736385,-0.0019115262352626576,-0.0019648362794675357,-0.018015360767838502,-0.019253982591596858,0.06500454764325077,-0.4604688558181534,-0.4610046702038173
1735707600000,93553.91,93933.33,93547.4,93891.74,141.23578,1735709399999,13234482.0836697,19381,92.53414,8672059.4857565,0,-0.0019648362794675357,0.0020827176996332966,0.0005069518716576917,0.003611073016616855,0.020014961244195554,0.02099873572452865,-0.0263739576007234,0.9854994006004079,0.9871686634176013
1735709400000,93891.74,93937.19,93792.01,93792.02,67.94362,1735711199999,6376308.7686482,14458,30.68404,2879515.5424331,0,0.003611073016616855,4.109297519847941e-05,0.0026148241426271666,-0.001062074257011332,-0.518934791169773,-0.5182048886887641,-0.25401166090501004,-0.6684030348150424,-0.6679548212091274
1735711200000,93792.02,93792.02,93603.21,93654.5,94.66068,1735712999999,8868018.2204086,14579,40.33184,3778065.3775597,0,-0.001062074257011332,-0.001545394321460949,-0.002012964643789896,-0.0014662228193827584,0.39322397010933485,0.3907761593999237,0.008369069027528013,0.31442404585576084,0.3120489616692098
1735713000000,93654.5,93757.58,93568.38,93757.58,177.61778,1735714799999,16635557.6468753,15487,125.57379,11761240.0150968,0,-0.0014662228193827584,-0.00036719541811768556,-0.00037210262340363906,0.001100641186488655,0.876362815056896,0.8759047662521385,0.06228136360518554,2.113515029316788,2.1130324226134842
1735714800000,93757.57,93786.04,93664.08,93786.03,72.64035,1735716599999,6807575.6468653,11669,38.40324,3599046.1064332,0,0.0011005344110534675,0.0003035487904017131,0.0010227814139776394,0.00030344213235876063,-0.5910299633291217,-0.5907816382612227,-0.24652934719442113,-0.6941779012961224,-0.6939909310741519
1735716600000,93786.03,93800.0,93664.09,93684.1,125.29423,1735718399999,11744073.2182452,11222,31.98621,2998651.306097,0,0.0003035488227776365,0.00014884944497076967,1.0676451415271799e-07,-0.0010868356406598405,0.7248571902530756,0.7251476630528552,-0.03830662438940783,-0.16709605752014667,-0.16682053593673346
1735718400000,93684.11,93756.02,93304.0,93416.41,317.3764,1735720199999,29696215.4961343,22216,88.39311,8272655.2424333,0,-0.0010867290149716143,-0.0004688699360340717,-0.0038444829816848326,-0.0028573685395921217,1.5330488083928524,1.528612938992857,0.9796827659953663,1.7634755727546338,1.7587920027957054
1735720200000,93416.41,93547.83,93320.0,93428.46,164.33533,1735721999999,15358814.4862103,29248,73.74524,6892144.726202,0,-0.0028574749762792975,-0.0022205507443682263,0.0001714824659178599,0.00012899232586654648,-0.4822068370553072,-0.48280229552450443,0.3165286280158444,-0.16571280272862896,-0.1668763505518985
1735722000000,93428.47,93486.29,92888.0,93141.91,431.78652,1735723799999,40226244.0992787,54899,161.06821,15013261.5622393,0,0.00012909937343982358,-0.0006578452968925966,-0.004629232747535362,-0.003067052587616267,1.6274722544446163,1.6190982471593287,0.8770172319474836,1.1841166968878263,1.178314901769705
1735723800000,93141.91,93446.48,93001.0,93413.06,366.71121,1735725599999,34183578.8197623,38580,243.4829,22702303.2817996,0,-0.003067159293093397,-0.0004258378421049512,0.0012165188183618982,0.0029111492345389326,-0.15071176839888378,-0.15021698930188607,-0.2972549591067233,0.5116757055908178,0.5121499873751245
1735725600000,93413.07,93536.75,93357.67,93410.25,138.8758,1735727399999,12978782.5161099,25761,57.35924,5361172.5183949,0,0.002911256597593967,0.0009660074943433298,0.0038351200524725355,-3.0081446855479006e-05,-0.6212938240966236,-0.6203211318351907,-0.3322706065318818,-0.7644218957470935,-0.7638489605284702
1735727400000,93410.25,93509.74,93284.0,93326.23,126.67612,1735729199999,11828252.149705,23552,61.50365,5742815.1528961,0,-3.0188495036154843e-05,-0.00028876350739142384,-0.000789115666661328,-0.0008994730235707974,-0.08784597460464674,-0.08864701792920913,-0.0857497767943791,0.07225357239740277,0.07118641177685166
1735729200000,93326.24,93485.88,93200.0,93485.88,159.94019,1735730999999,14932047.6350659,28830,92.40912,8628132.7414837,0,-0.0008993659689380423,-0.0002551605854106811,-0.0009004759658676729,0.0017106659081804626,0.26259148133049864,0.26240525194065206,0.22409986413043478,0.502498144419071,0.5024221591273985
1735731000000,93485.88,93705.08,93402.0,93444.64,161.78206,1735732799999,15132317.5005167,29312,94.50594,8840709.4461314,0,0.00171055857388018,0.0023447391199611866,0.002167381974248927,-0.0004411361373504238,0.011515992321879824,0.013412083214929793,0.016718695802983005,0.022690617549436614,0.024637625662113586
1735732800000,93444.65,93972.0,93407.07,93888.31,334.71719,1735734599999,31355340.6008943,35736,247.01479,23143078.5771559,0,-0.00044102916932493413,0.0028485115214671205,5.428149290172571e-05,0.004747944879449461,1.0689388551487107,1.0720778955254975,0.2191593886462882,1.6137488289095903,1.6177852261939296
1735734600000,93888.3,93909.1,93700.73,93820.76,164.63894,1735736399999,15446106.9808015,23192,95.35021,8946163.1572621,0,0.004747730340902435,-0.0006693483165197525,0.003143873370613048,-0.0007194718916551263,-0.5081252325283921,-0.5073851316939304,-0.3510185807029326,-0.613989874857291,-0.6134410930923991
1735736400000,93820.75,93900.0,93600.28,93729.3,162.40121,1735738199999,15222754.7337341,34941,78.3738,7347044.9507604,0,-0.0007194719682857492,-9.690221714408742e-05,-0.0010720300684957,-0.0009748375519447066,-0.013591742026521789,-0.014460099709591123,0.5065971024491204,-0.17804271222895052,-0.17874905458253423
1735738200000,93729.3,94058.79,93724.0,94031.76,177.96266,1735739999999,16708604.9679036,29538,119.07059,11180990.5730064,0,-0.0009747310696194295,0.0016910543130989734,0.0013217909177194894,0.003226952511114367,0.09582102251578056,0.09760718478087343,-0.15463209410148537,0.5192652391487971,0.5218350572156494
1735740000000,94031.77,94450.85,93883.66,93919.99,406.18562,1735741799999,38268736.858461,65303,239.21667,22538060.1535144,0,0.0032270592013383345,0.004168244137523056,0.0017035124407836146,-0.001188640944293604,1.2824204807907456,1.2903609805829597,1.2108131897894239,1.0090323731494066,1.0157480686842448
1735741800000,93919.99,94225.58,93671.48,94175.89,345.72135,1735743599999,32504149.0413605,58979,173.71497,16333626.7796208,0,-0.00118874716492095,-0.002385050002196953,-0.002260031191796395,0.0027246595746016813,-0.14885871636716239,-0.1506343895911992,-0.09684088020458478,-0.27381745594903567,-0.2752869293822579
1735743600000,94175.89,94265.75,93900.0,94160.5,221.49823,1735745399999,20846373.5240108,35236,90.8518,8551047.4789455,0,0.0027246595746016813,0.0004263173545867083,0.0024395899370865505,-0.00016341762206865704,-0.3593157321640679,-0.35865499824393343,-0.402567015378355,-0.47700650093656294,-0.4764758865670604
1735745400000,94160.5,94500.0,94089.16,94432.94,264.58572,1735747199999,24950167.1522275,42254,143.9064,13569141.7470188,0,-0.00016341762206865704,0.002484995876020718,0.0020144834930777796,0.0028933576181095293,0.19452746868451262,0.19685887444595387,0.19917130207742081,0.5839686170224475,0.5868397153014198
1735747200000,94432.94,94492.0,94096.01,94149.98,324.97033,1735748999999,30647531.8663773,49233,170.87901,16115391.3557315,0,0.0028933576181095293,-8.465608465608466e-05,7.28032857344169e-05,-0.002996412057064054,0.22822323895635793,0.22834976132178553,0.16516779476499266,0.18743162222111043,0.1876500117829577
1735749000000,94149.99,94188.77,93922.0,94090.49,255.30351,1735750799999,24009119.6583988,38289,116.32849,10939784.9457069,0,-0.0029963061618117266,-0.00320905473479232,-0.0018492813882330906,-0.0006318641809588349,-0.21437901730905712,-0.2166051164224859,-0.22228992748766072,-0.3192347614841635,-0.32115921331217784
1735750800000,94090.5,94131.66,93760.93,93973.11,183.80447,1735752599999,17263094.1317983,37455,91.80796,8622659.7771094,0,-0.000631864113846483,-0.0006063355535909491,-0.001714933668363184,-0.001247522464810255,-0.28005506073927455,-0.2809776294417619,-0.02178171276345687,-0.2107869705864832,-0.2118071954885009
1735752600000,93973.12,94189.16,93897.75,94143.85,120.06348,1735754399999,11289961.0693628,23964,59.19718,5566937.3629784,0,-0.00124752233222275,0.0006108465525839021,0.0014592432050322772,0.0018169027288764332,-0.34678694157982126,-0.34600593710678434,-0.36019223067681216,-0.35520645486513364,-0.35438281146648454
1735754400000,94143.84,94240.44,93936.44,94208.43,98.05808,1735756199999,9225551.7644427,22745,52.44924,4934833.5545953,0,0.001816689708716718,0.0005444363236703548,0.00041204395206490387,0.0006859715212410284,-0.1832813774846439,-0.182853536184657,-0.05086796861959606,-0.11399090294503893,-0.11354606081734575
1735756200000,94208.43,94380.44,94191.73,94340.06,193.73023,1735757999999,18266295.8184268,31292,109.29349,10305701.1148808,0,0.0006860778145441753,0.0014855618246264555,0.0027176886839653876,0.0013972210342535658,0.9756681958284315,0.9799678420134292,0.37577489558144644,1.0837954944628367,1.088358401730524
1735758000000,94340.06,94398.74,94168.01,94261.99,147.69316,1735759799999,13924863.9718138,30231,59.61963,5620814.1993535,0,0.0013972210342535658,0.00019389610813430103,-0.00025182677927246017,-0.0008275381635329936,-0.23763493183278622,-0.23767445188495304,-0.0339064297584047,-0.4544997144843668,-0.45459177044855403
1735759800000,94261.99,94823.75,94148.34,94627.07,397.43056,1735761599999,37578023.2157214,54771,209.94136,19852248.222647,0,-0.0008275381635329936,0.004502284670324993,-0.00020888197594913873,0.00387303514385811,1.6909205544793002,1.6986276700286236,0.8117495286295524,2.5213462411625165,2.5319168217534007
1735761600000,94627.08,94836.0,94579.83,94711.84,221.39956,1735763399999,20968736.1279443,27545,88.67101,8398562.0307448,0,0.00387314123115793,0.0001291870443849774,0.004583086648155509,0.0008958324504815537,-0.44292265798583785,-0.44199469973259053,-0.497087874970331,-0.5776391560005137,-0.5769465535312062
