Open_time,delta_open_price_ratio,delta_high_price_ratio,delta_low_price_ratio,delta_volume_ratio,delta_quote_asset_volume_ratio,delta_number_of_trades_ratio,delta_taker_buy_base_volume_ratio,delta_taker_buy_quote_volume_ratio,delta_close_price_ratio
1735693200000,0.008817752415149233,-0.0010655022536377548,0.000959898717528733,-0.2241504749863787,-0.22474280246323997,-0.1452232023523122,-0.38867132169298896,-0.3891437717408008,-0.00840455952120911
1735696800000,-0.008404454480576655,-0.0032158046417746773,0.0001687348530013121,-0.528108880745237,-0.5285718650544051,-0.31103411180466084,-0.2799631948118453,-0.28089073992513314,0.005247108839504065
1735700400000,0.005247002010731045,-6.59900332733421e-05,0.001428074452190421,-0.20155841931754925,-0.20120240984294413,-0.3645194088383747,-0.3530073906928674,-0.35271853641195194,-0.002772295662085883
1735704000000,-0.0027721896855329936,-0.002772295662085883,-0.002434912345502786,0.2646059590479373,0.26176038099535737,0.10273992171652238,0.1089386047861348,0.10675862214434828,-0.0030278765413257794
1735707600000,-0.0030278765413257794,0.0010566077467092103,0.0005069518716576917,-0.2515114998943175,-0.2508977115688158,-0.12327382957224654,-0.07344629454631389,-0.07295378472263545,0.002545163531914386
1735711200000,0.002545163531914386,-0.001545394321460949,0.00022427133196658035,0.3016504493272283,0.30048686253106927,-0.11149856674251603,0.34643792011860586,0.3452109651485223,-0.00036719541811768556
1735714800000,-0.00036730203699629336,8.508186517356088e-05,0.0010227814139776394,-0.2730435598908558,-0.27258636351035626,-0.23864165502561033,-0.5757259714453331,-0.5754187689979944,-0.0007837233000254052
1735718400000,-0.0007835100675071505,-0.0004688699360340717,-0.0038443766276250375,1.433691626799117,1.428626711832508,1.2482198243851295,1.303446752318707,1.298498858076554,-0.0027287447923393555
1735722000000,-0.0027287445010685312,-0.002876935262397129,-0.004458544113864357,0.6576256716854291,0.651531980961936,0.8163959272501166,1.4950982293824995,1.4870466423589086,-0.0001648320008700639
1735725600000,-0.00016483198322732009,0.0005397582896915302,0.004263198690896563,-0.6674355980949376,-0.6666161308728644,-0.47246975256474716,-0.7061857276822204,-0.7055860699101785,-0.0009295274129763199
