Open_time,delta_open_price_ratio,delta_high_price_ratio,delta_low_price_ratio,delta_volume_ratio,delta_quote_asset_volume_ratio,delta_number_of_trades_ratio,delta_taker_buy_base_volume_ratio,delta_taker_buy_quote_volume_ratio,delta_close_price_ratio
1735776000000,0.010855133794990156,0.0282534682975456,0.01619154250279907,1.1179792483782636,1.1717406955846652,1.3534106224893772,1.0412318185132414,1.0922595826807449,0.025298178626284588
1735862400000,0.025298287018174253,0.011625263824937816,0.018094859733875698,-0.3057128120024024,-0.29824280075227844,-0.20114853159596635,-0.31580903338991073,-0.3083360840880287,0.012263675572221164
1735948800000,0.012263572463269805,-0.0020053161894022604,0.0147219547635843,-0.410636090267631,-0.40722630949949196,-0.452861357677075,-0.4174547348747775,-0.4139431324891348,0.00047181448319718065
1736035200000,0.0004720182508290776,0.0005914246662962026,-0.0024406554123738563,-0.09948983958055233,-0.09905774273416142,0.08065285368677332,-0.10869084301582163,-0.10824548292837827,0.0014570278098767627
1736121600000,0.001456925849804749,0.03686023988016609,0.006612163086384804,2.1206232483319907,2.1999750579586608,1.2859795266220944,2.23359640245376,2.3151716968473606,0.03936404936744397
1736208000000,0.03936404936744397,0.002384660421545713,-0.017751123366013095,0.2690228765913502,0.24792154180804996,0.1626643679246605,0.18146671629357386,0.1613020956433617,-0.051655098615355166
1736294400000,-0.05165519642864129,-0.053110371656660375,-0.03827033406836494,0.051304116158203156,0.011174356346936335,0.15414271691810089,0.06673835548134628,0.026944142365209173,-0.01953491432743631
1736380800000,-0.01953481320123032,-0.019392990444505886,-0.01402397165865409,0.024927040886389223,0.0036872621989841197,0.16552283334957713,-0.03038653570796047,-0.05052507949508183,-0.02638442989162383
1736467200000,-0.02638442989162383,0.004756437042001001,0.010990237563905113,-0.08863763413605472,-0.07943156163247565,-0.08224718072074066,0.019173763959034747,0.029345172134633727,0.02348526765730447
1736553600000,0.023485159610508594,-0.008191702491756726,0.01763127830482209,-0.7761352256175788,-0.7752644107833014,-0.7295116790480026,-0.7815021478077586,-0.7806733039636496,-0.001331417494078405
1736640000000,-0.0013313120671071708,0.0041994324306524845,-0.0012846400679172557,0.2211951033444083,0.22171539712238902,0.10872408669748715,0.18050574492404148,0.1809999676347828,-0.0005806554525006563
1736726400000,-0.0005805497442441406,0.005132524743295126,-0.047534344617755894,3.951809769154284,3.8331101105859013,2.460781872885223,3.8342312872550917,3.7226872785686367,-9.47696262500849e-05
1736812800000,-9.476961622648756e-05,0.014915572232645403,0.057021272018937724,-0.3466235980329732,-0.31918703372622875,-0.2104246273665237,-0.26831756934450773,-0.23829294401960097,0.021417849900725698
1736899200000,0.021417636075781045,0.03400334801943086,0.0228284715593269,0.09564444432544338,0.12338861428986025,-0.23053071936143632,0.08741028344027796,0.11556645644340789,0.040766931860383236
1736985600000,0.040767039643913656,0.0018346885250721348,0.008654196891191759,-0.08774629106512787,-0.08019324842845639,0.07878851300694248,-0.12783134198426788,-0.12126869261863935,-0.005075258203325788
1737072000000,-0.005075258203325788,0.049556116956782324,0.026872517661403434,0.4073962407210874,0.4613950018422963,0.03299497309816876,0.5298150952569222,0.5875475852142424,0.040906995188388855
1737158400000,0.0409068951756873,-0.0082778838980356,0.023279260379885005,-0.37945672292695826,-0.3760143844700371,-0.12445499725102761,-0.4385240097898667,-0.4349860325691031,0.0045999384304846735
1737244800000,0.0046000349547312665,0.013654303198586253,-0.025674744848698437,0.7853211502510273,0.7899600946276357,0.5491240205432477,0.8160230612850483,0.8213948861579425,-0.03084139510385932
1737331200000,-0.03084139510385932,0.02974532718337673,-0.0010195521195846913,1.0630146770538673,1.0824073084771602,1.1999455606306622,1.1238884466674737,1.144948684273152,0.009162396279856195
1737417600000,0.009162297593928457,-0.02141831222396615,0.005716122551481603,-0.48686011114759153,-0.4926459951137176,-0.40998299956276707,-0.4811982866061387,-0.48732527925582086,0.037979753766892964
